window_start,window_end,window_center,corn_mean,corn_std,corn_skew,corn_kurtosis,temp_mean,temp_std,temp_skew,temp_kurtosis,volatility,corr_price_temp,precip_mean,recommended_model,compatibility_score
2018-02-13,2018-06-21,2018-04-19,382.5472222222222,12.49184534255936,-0.1638064974372145,-0.4110775199838135,11.104444444444445,10.372209640860405,0.040741428997273,-1.398007741431611,0.011648599228025,0.2564024103707747,3.6666666666666665,KNeighborsTimeSeries,0.836
2018-03-28,2018-08-03,2018-06-01,374.5944444444444,20.645400288167743,-0.3552568447525656,-1.0443469407132555,18.726666666666667,8.597968795926764,-1.1496315355719668,0.2789663485906728,0.0145937282053333,-0.4368956078607534,3.2988888888888885,KNeighborsTimeSeries,0.8376
2018-05-10,2018-09-17,2018-07-16,363.4472222222222,20.053212022565678,0.6906360400008521,-0.4559173901203825,23.321666666666665,2.953944705955529,-0.0921912198909695,-0.129140098423099,0.0155259889813498,-0.3133357574395413,3.488888888888889,KNeighborsTimeSeries,0.8254
2018-06-22,2018-10-29,2018-08-27,356.84444444444443,11.312813269470713,-0.3309207717445197,-0.7945456277340752,20.22111111111111,6.389325621505603,-0.955682833615248,-0.0098961857781785,0.0146029380359626,-0.6077643521883311,3.921111111111111,KNeighborsTimeSeries,0.8617
2018-08-06,2018-12-12,2018-10-09,362.23333333333335,9.943435528647004,-0.7861447683406486,-0.0863376030689706,12.139444444444448,10.52427235853644,-0.2502767865272298,-1.297434147300761,0.011739596546339,-0.5614844642491842,3.815555555555555,KNeighborsTimeSeries,0.8594
2018-09-18,2019-01-30,2018-11-20,370.1444444444445,8.169893499933135,-0.7700343261391608,0.597011567780509,3.3361111111111112,9.678065167210542,0.0573825253918786,0.3738872255978842,0.0093647608631962,-0.5822082849052472,2.5244444444444443,KNeighborsTimeSeries,0.8488
2018-10-30,2019-03-14,2019-01-09,371.56666666666666,7.709599298816677,-0.650683467278929,-0.597466915440402,-3.8566666666666665,7.455697617680865,-0.3779672408646322,0.3947593291885609,0.0082664811864682,-0.1537523483805342,1.6622222222222225,KNeighborsTimeSeries,0.8382
2018-12-13,2019-04-26,2019-02-22,370.26666666666665,9.437092129738298,-0.6669110289415734,-0.7118142610146556,-0.8711111111111112,9.75088004607322,-0.248819337582696,-0.5883709096011409,0.0101297790315764,-0.4492773553175541,1.9244444444444444,KNeighborsTimeSeries,0.8707
2019-01-31,2019-06-10,2019-04-05,372.8944444444445,20.94280526540128,1.31394178706457,1.1381585855250478,5.657777777777777,11.594794723028242,-0.5320775934208822,-0.7156186011429959,0.014353431855824,0.2959069016882198,3.3766666666666665,KNeighborsTimeSeries,0.8243
2019-03-15,2019-07-23,2019-05-20,395.375,36.1728304909961,0.1597938116444807,-1.5787826173931976,16.255,7.3471122891081535,0.004816399948519,-0.9398060729136728,0.0173822510884284,0.7557898577381981,3.8055555555555554,KNeighborsTimeSeries,0.8428
2019-04-29,2019-09-04,2019-07-02,401.47222222222223,34.2675249276799,-0.2196014688896923,-1.3870678457187744,20.793888888888887,5.090743018646456,-0.5960568451645206,-0.0492145278772673,0.019810577159225,0.4591485369483106,4.107777777777778,KNeighborsTimeSeries,0.8171
2019-06-11,2019-10-16,2019-08-14,397.725,33.51967915194652,0.0695432665070532,-1.299817901020869,21.83333333333333,5.076748052298524,-1.1401004462877455,1.5457446614807535,0.0192793270752105,0.0830666596819169,4.046666666666667,Random Forest,0.8155
2019-07-24,2019-11-27,2019-09-26,378.5777777777778,18.574389023343727,0.2186555147397584,-0.4102507855807706,14.829444444444444,10.247712527556612,-0.6170720017491103,-0.7763998029605839,0.0163623236789801,-0.0751898234002638,3.5800000000000005,KNeighborsTimeSeries,0.8132
2019-09-05,2020-01-13,2019-11-07,377.9,12.954642133574698,-0.8298117877402864,0.2490221665649632,7.247777777777778,10.203502128210662,0.5646544690174247,-0.6723949050064686,0.0143484572856609,-0.2892102380421353,2.93,KNeighborsTimeSeries,0.8345
2019-10-17,2020-02-26,2019-12-20,380.25555555555553,8.545316886992904,-0.5460362450211287,-0.7284875805731668,-0.7961111111111109,5.877323722989825,-0.2838070017427906,0.367599406482717,0.0117201200723521,0.0792742720361536,1.29,KNeighborsTimeSeries,0.825
2019-11-29,2020-04-08,2020-02-05,372.06944444444446,17.871067092194938,-1.0758591754529412,-0.0426869801168336,0.7033333333333333,6.753495973580538,-0.0386844371011417,0.2259687546504047,0.0141968675328734,-0.5820053354959909,1.6344444444444444,KNeighborsTimeSeries,0.863
2020-01-14,2020-05-21,2020-03-19,351.14166666666665,29.206405379103728,-0.0999908977518414,-1.6170490134485134,4.437777777777778,8.526074715976982,-0.3399602514281643,-0.5346939040599148,0.0139941171268557,-0.7703137322589256,2.2544444444444443,KNeighborsTimeSeries,0.8661
